,Brand,Model,ROM,RAM,OS,Screen size,Dual Sim,Expandable Memory,5G,Fingerprint Sensor,Price
348,Nokia,5.3,64.0,3.0,Android,6.55,1,1,0,1,6000
349,Samsung,Galaxy J6,64.0,2.0,Android,5.6,1,1,0,1,6000
350,Nokia,150,0.032,0.004,Other,2.4,1,1,0,0,6000
351,Samsung,Galaxy J1,0.032,0.5,Android,4.3,1,1,0,1,6000
352,Samsung,Galaxy J1,0.032,0.5,Android,4.3,1,0,0,0,6000
353,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,0,0,0,6000
354,LG,K7,16.0,1.5,Android,5.0,1,1,0,0,6000
355,Samsung,Galaxy J7,16.0,1.5,Android,5.5,1,1,0,1,6000
356,Nokia,C2,16.0,1.0,Android,5.7,1,1,0,1,6000
357,Samsung,Galaxy Grand,16.0,1.0,Android,5.0,1,1,0,0,6000
358,Nokia,Xseries,8.0,0.5,Other,6.67,1,1,0,0,6000
359,Samsung,Galaxy Grand,8.0,1.0,Android,5.0,0,0,0,0,6000
360,LG,K7,16.0,1.5,Android,5.0,1,1,0,0,6007
361,Sony,Xperia M2,16.0,1.0,Android,4.8,0,1,0,0,6100
362,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,0,6200
363,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,0,0,0,6200
364,Huawei,Y3,0.016,1.0,Android,5.0,0,0,0,0,6200
365,Nokia,216,0.016,0.016,Other,2.4,1,1,0,0,6200
366,Samsung,Galaxy J1,0.016,0.5,Android,4.3,1,0,0,0,6300
367,Samsung,Galaxy J1,0.016,0.5,Android,4.3,1,1,0,0,6400
368,Samsung,Galaxy J2,16.0,1.0,Android,4.7,0,0,0,0,6400
369,Huawei,Y5,16.0,2.0,Android,5.71,1,1,0,0,6456
370,Samsung,Galaxy J5,16.0,1.5,Android,5.0,0,0,0,0,6499
371,Samsung,Galaxy S,16.0,0.5,Android,5.0,1,1,0,0,6500
372,Huawei,Y6p,16.0,3.0,Android,6.3,1,1,0,0,6500
373,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,0,6500
374,Samsung,Galaxy Note 4,32.0,3.0,Android,5.7,1,1,0,1,6500
375,Asus,ZenFone Max,32.0,8.0,Android,5.5,1,0,0,1,6500
376,Samsung,Galaxy J3,32.0,2.0,Android,5.0,1,0,0,0,6500
377,Huawei,Y6p,16.0,3.0,Android,6.3,1,1,0,1,6500
378,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,0,6500
379,Huawei,Y6,16.0,2.0,Android,6.09,0,0,0,0,6500
380,Samsung,Galaxy Grand,16.0,1.0,Android,5.0,1,1,0,1,6500
381,Huawei,Y6,16.0,2.0,Android,6.09,1,1,0,0,6500
382,Huawei,Y6,16.0,2.0,Android,6.09,1,0,0,0,6500
383,Samsung,Galaxy J1,16.0,0.5,Android,4.3,0,1,0,0,6500
384,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,1,6500
385,Samsung,Galaxy A3,16.0,1.0,Android,4.5,1,1,0,1,6500
386,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,0,6500
387,Apple,iPhone 4S,16.0,0.5,iOS,3.5,1,1,0,1,6500
388,Apple,iPhone 4S,16.0,0.5,iOS,3.5,0,1,0,0,6500
389,Samsung,Galaxy J2,16.0,1.0,Android,4.7,0,0,0,0,6500
390,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,0,6500
391,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,0,0,0,6500
392,Huawei,Y5,16.0,2.0,Android,5.71,1,1,0,0,6500
393,Huawei,Y5,16.0,2.0,Android,5.71,1,1,0,1,6500
394,Huawei,Y5 Lite,16.0,1.0,Android,5.45,1,0,0,0,6500
395,HTC,One M8,16.0,2.0,Android,5.0,0,0,0,0,6500
396,Huawei,Y5,16.0,2.0,Android,5.71,0,0,0,0,6500
397,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,0,6500
398,Samsung,Galaxy J1,16.0,0.5,Android,4.3,0,0,0,0,6500
399,Nokia,2.1,16.0,1.0,Android,5.5,0,1,0,0,6500
400,Samsung,Galaxy J3,16.0,2.0,Android,5.0,1,1,0,0,6500
401,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,0,6500
402,Samsung,Galaxy J7,16.0,1.5,Android,5.5,1,1,0,0,6500
403,Samsung,Galaxy Y duos,16.0,0.25,Android,3.14,1,0,0,0,6500
404,Samsung,Galaxy J7,16.0,1.5,Android,5.5,1,1,0,0,6500
405,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,0,6500
406,Huawei,Y3,16.0,1.0,Android,5.0,1,0,0,0,6500
407,Samsung,Galaxy J3,16.0,2.0,Android,5.0,1,1,1,0,6500
408,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,0,6500
409,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,1,6500
410,Nokia,5,16.0,2.0,Android,5.2,1,1,0,1,6500
411,Samsung,Galaxy A32,32.0,4.0,Android,6.4,1,1,0,0,6500
412,Samsung,Grand Prime,32.0,1.0,Android,5.0,0,1,0,0,6500
413,Samsung,Galaxy Grand,32.0,1.0,Android,5.0,1,1,0,0,6500
414,Samsung,Galaxy Grand,32.0,1.0,Android,5.0,1,1,0,1,6500
415,Apple,iPhone 4S,32.0,0.5,iOS,3.5,1,1,0,1,6500
416,Samsung,Galaxy J4+,32.0,2.0,Android,6.0,0,0,0,0,6500
417,Samsung,Galaxy M01,32.0,3.0,Android,5.7,0,0,0,0,6500
418,Samsung,Galaxy J5,32.0,1.5,Android,5.0,0,1,0,0,6500
419,Samsung,Galaxy J1,32.0,0.5,Android,4.3,1,1,0,1,6500
420,Samsung,Galaxy Grand,32.0,1.0,Android,5.0,1,1,0,0,6500
421,Samsung,Galaxy J2,32.0,1.0,Android,4.7,1,0,0,0,6500
422,Samsung,Galaxy J2,0.25,1.0,Android,4.7,0,0,0,0,6500
423,Huawei,Y3,0.25,1.0,Android,5.0,1,1,0,0,6500
424,Samsung,Galaxy A2 Core,0.25,1.0,Android,5.0,0,0,0,0,6500
425,Nokia,C1,0.25,1.0,Android,5.45,1,1,0,0,6500
426,Samsung,Galaxy J2,0.25,1.0,Android,4.7,0,0,0,0,6500
427,Nokia,Eseries,0.25,0.128,Symbian OS,2.4,0,1,0,0,6500
428,Nokia,C1,0.25,1.0,Android,5.45,0,0,0,0,6500
429,Huawei,Y3,64.0,1.0,Android,5.0,1,1,0,0,6500
430,Nokia,1.4,64.0,1.0,Android,6.52,1,1,0,0,6500
431,Samsung,Galaxy J1,64.0,0.5,Android,4.3,1,1,0,0,6500
432,Samsung,Galaxy J2,64.0,1.0,Android,4.7,1,0,0,0,6500
433,Samsung,Galaxy Grand,64.0,1.0,Android,5.0,1,1,0,0,6500
434,Samsung,Galaxy J2,0.25,1.0,Android,4.7,1,1,0,0,6500
435,Samsung,Galaxy J1,0.25,0.5,Android,4.3,1,1,0,0,6500
436,Nokia,Eseries,0.25,0.128,Symbian OS,2.4,0,0,0,0,6500
437,Samsung,Galaxy J5,0.25,1.5,Android,5.0,1,1,0,0,6500
438,Samsung,Galaxy J1,0.25,0.5,Android,4.3,0,0,0,0,6500
439,Samsung,Galaxy Grand,64.0,1.0,Android,5.0,1,1,0,0,6500
440,Asus,ZenFone,64.0,4.0,Android,5.7,1,1,0,1,6500
441,Samsung,Galaxy S7 Edge,64.0,4.0,Android,5.5,1,1,0,1,6500
442,BlackBerry,Curve,64.0,0.5,BlackBerry OS,2.4,0,0,0,0,6500
443,Samsung,Galaxy Note 1,32.0,1.0,Android,5.3,1,1,0,0,6500
444,Apple,iPhone 4S,32.0,0.5,iOS,3.5,0,0,0,0,6500
445,Huawei,Y3,32.0,1.0,Android,5.0,1,1,0,0,6500
446,Samsung,Galaxy J7,32.0,1.5,Android,5.5,1,0,0,0,6500
447,Samsung,Galaxy Grand,16.0,1.0,Android,5.0,1,1,0,0,6500
448,Oppo,A37,16.0,2.0,Android,5.0,0,0,0,0,6500
449,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,0,6500
450,Samsung,Galaxy S4,16.0,2.0,Android,5.0,0,1,0,0,6500
451,Samsung,Galaxy Grand,16.0,1.0,Android,5.0,1,1,0,0,6500
452,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,1,6500
453,Huawei,GR3,16.0,2.0,Android,5.2,0,0,0,0,6500
454,Samsung,Galaxy J7,16.0,1.5,Android,5.5,0,1,0,0,6500
455,Samsung,Galaxy J7,16.0,1.5,Android,5.5,1,1,0,0,6500
456,Samsung,Galaxy A7,16.0,5.0,Android,6.0,1,1,0,1,6500
457,Samsung,Galaxy Grand,16.0,1.0,Android,5.0,1,0,0,0,6500
458,Nokia,2.1,16.0,1.0,Android,5.5,1,1,0,0,6500
459,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,0,0,0,6500
460,Apple,iPhone 5S,32.0,1.0,iOS,4.0,1,0,0,0,6500
461,Samsung,Galaxy J1,32.0,0.5,Android,4.3,1,0,0,0,6500
462,Huawei,Y3,32.0,1.0,Android,5.0,1,0,0,0,6500
463,Samsung,Galaxy A2 Core,32.0,1.0,Android,5.0,1,1,0,0,6500
464,Samsung,Galaxy J2,32.0,1.0,Android,4.7,0,0,0,0,6500
465,Samsung,Galaxy J4+,32.0,2.0,Android,6.0,0,0,0,0,6500
466,Samsung,Galaxy A5,16.0,2.0,Android,5.0,1,0,0,0,6500
467,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,0,6500
468,Samsung,Galaxy J7,16.0,1.5,Android,5.5,1,1,0,1,6500
469,Samsung,Galaxy M01 Core,16.0,1.0,Android,5.3,1,1,0,1,6500
470,Samsung,Galaxy J3,16.0,2.0,Android,5.0,0,0,0,0,6500
471,HTC,U Play,16.0,0.8,Android,5.2,1,1,0,0,6500
472,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,0,0,0,6500
473,Samsung,Galaxy J1,32.0,0.5,Android,4.3,1,1,0,0,6500
474,Samsung,Galaxy Grand,32.0,1.0,Android,5.0,0,1,0,0,6500
475,Samsung,Galaxy J7,32.0,1.5,Android,5.5,1,1,0,1,6500
476,Samsung,Galaxy Grand,32.0,1.0,Android,5.0,1,1,0,0,6500
477,Nokia,C1 Plus,32.0,1.0,Android,5.45,1,1,0,1,6500
478,Oppo,A83,32.0,4.0,Android,5.7,1,1,0,1,6500
479,Huawei,Y3,32.0,1.0,Android,5.0,1,1,0,0,6500
480,Oppo,A37,16.0,2.0,Android,5.0,1,1,0,0,6500
481,Nokia,1,16.0,1.0,Android,4.5,1,1,0,0,6500
482,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,0,6500
483,Apple,iPhone 5S,64.0,1.0,iOS,4.0,0,1,0,1,6500
484,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,1,6500
485,Samsung,Galaxy Note 1,16.0,1.0,Android,5.3,0,1,0,0,6500
486,HTC,Desire 628,32.0,3.0,Android,5.0,1,1,0,0,6500
487,Samsung,Galaxy J1,32.0,0.5,Android,4.3,0,1,0,0,6500
488,Samsung,Galaxy Note 2,0.512,2.0,Android,5.5,0,0,0,0,6500
489,Nokia,3310 (2017),0.512,0.3,Other,2.4,0,0,0,0,6500
490,Nokia,1,16.0,1.0,Android,4.5,1,1,0,0,6500
491,Samsung,Galaxy Core,16.0,1.0,Android,4.3,1,1,0,0,6500
492,HTC,Desire 826,16.0,2.0,Android,5.5,1,0,0,0,6500
493,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,0,6500
494,Samsung,Galaxy J1,16.0,0.5,Android,4.3,0,0,0,0,6500
495,LG,G4,16.0,3.0,Android,5.5,0,1,0,0,6500
496,Huawei,P8,16.0,3.0,Android,5.2,0,0,0,0,6500
497,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,0,6500
498,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,0,6500
499,Huawei,Y5 Lite,16.0,1.0,Android,5.45,1,0,0,0,6500
500,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,0,0,0,6500
501,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,0,6500
502,Samsung,Galaxy Grand,16.0,1.0,Android,5.0,1,1,0,0,6500
503,Samsung,Galaxy Grand,16.0,1.0,Android,5.0,1,0,0,0,6500
504,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,0,6500
505,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,0,6500
506,HTC,One,16.0,2.0,Android,4.7,0,1,0,0,6500
507,Nokia,1,16.0,1.0,Android,4.5,1,1,0,0,6500
508,Samsung,Galaxy J7,16.0,1.5,Android,5.5,1,1,0,0,6500
509,Huawei,Honor 4C,16.0,2.0,Android,5.0,0,0,0,0,6508
510,Huawei,Y5,16.0,2.0,Android,5.71,1,1,0,0,6599
511,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,0,6600
512,Samsung,Galaxy S,16.0,0.5,Android,5.0,0,0,0,0,6600
513,Huawei,Y3,16.0,1.0,Android,5.0,1,0,0,0,6700
514,Nokia,C1 Plus,16.0,1.0,Android,5.45,1,1,0,0,6750
515,Huawei,Y5,16.0,2.0,Android,5.71,1,1,0,0,6799
516,Samsung,Galaxy Grand,16.0,1.0,Android,5.0,1,1,0,0,6800
517,Samsung,Galaxy Grand,16.0,1.0,Android,5.0,1,1,0,0,6800
518,Samsung,Galaxy Core,16.0,1.0,Android,4.3,1,1,0,0,6800
519,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,0,6800
520,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,0,6800
521,Samsung,Galaxy Y,16.0,0.18,Android,3.0,0,1,0,0,6800
522,Nokia,C1,64.0,1.0,Android,5.45,1,1,0,1,6800
523,Samsung,Galaxy S,64.0,0.5,Android,5.0,0,1,0,0,6800
524,Samsung,Galaxy J1,64.0,0.5,Android,4.3,1,1,0,0,6800
525,Samsung,Galaxy J2,64.0,1.0,Android,4.7,1,1,0,1,6800
526,Samsung,Galaxy J5,64.0,1.5,Android,5.0,1,1,0,1,6800
527,Huawei,Y3,64.0,1.0,Android,5.0,0,0,0,0,6800
528,Asus,ZenFone,64.0,4.0,Android,5.7,1,1,0,1,6900
529,Samsung,Galaxy S2,16.0,1.0,Android,4.3,0,0,0,0,6900
530,Apple,iPhone 4S,64.0,0.5,iOS,3.5,0,1,0,0,6900
531,Samsung,Galaxy Grand,64.0,1.0,Android,5.0,0,0,0,0,6900
532,Huawei,Ascend G,64.0,0.5,Android,4.0,1,1,0,0,6900
533,Samsung,Galaxy A10,64.0,4.0,Android,6.2,1,1,0,0,6900
534,Samsung,Galaxy Y duos,16.0,0.25,Android,3.14,1,1,0,0,6990
535,Samsung,Galaxy A2 Core,16.0,1.0,Android,5.0,0,1,0,0,6990
536,Samsung,Galaxy A2 Core,16.0,1.0,Android,5.0,1,1,0,0,6990
537,Huawei,Y5,16.0,2.0,Android,5.71,1,1,0,0,6999
538,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,1,6999
539,Samsung,Galaxy J5,16.0,1.5,Android,5.0,1,1,0,0,6999
540,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,0,7000
541,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,0,7000
542,Huawei,Y6s,16.0,3.0,Android,6.09,1,1,0,0,7000
543,Samsung,Galaxy J5,16.0,1.5,Android,5.0,1,1,0,0,7000
544,Huawei,Y7,16.0,3.0,Android,6.26,1,1,0,1,7000
545,Samsung,Galaxy J7,16.0,1.5,Android,5.5,1,1,0,0,7000
546,Samsung,Galaxy S9,16.0,4.0,Android,5.8,1,1,0,1,7000
547,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,0,7000
548,Samsung,Galaxy J1,32.0,0.5,Android,4.3,1,1,0,0,7000
549,Huawei,Y7 Pro,32.0,3.0,Android,6.26,1,1,0,0,7000
550,Huawei,Y7,16.0,3.0,Android,6.26,0,1,0,0,7000
551,Samsung,Galaxy J2,16.0,1.0,Android,4.7,0,0,0,0,7000
552,Samsung,Galaxy J7,16.0,1.5,Android,5.5,1,0,0,0,7000
553,LG,K8,16.0,1.5,Android,5.0,1,1,1,0,7000
554,Huawei,P9,16.0,3.0,Android,5.2,1,1,0,1,7000
555,Samsung,Galaxy Core,16.0,1.0,Android,4.3,1,1,0,0,7000
556,Huawei,Y6,16.0,2.0,Android,6.09,1,1,0,1,7000
557,Samsung,Galaxy Note 3,16.0,3.0,Android,5.7,0,0,0,0,7000
558,HTC,One M8,16.0,2.0,Android,5.0,1,1,0,0,7000
559,Huawei,Y5 Lite,16.0,1.0,Android,5.45,1,0,0,0,7000
560,Huawei,P9 Lite,16.0,2.0,Android,5.2,1,1,0,1,7000
561,Samsung,Galaxy J2,16.0,1.0,Android,4.7,0,0,0,0,7000
562,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,0,7000
563,Huawei,Y6,16.0,2.0,Android,6.09,1,0,0,0,7000
564,Nokia,1,16.0,1.0,Android,4.5,0,0,0,0,7000
565,Huawei,Y3,16.0,1.0,Android,5.0,0,0,0,0,7000
566,Samsung,Grand Prime,16.0,1.0,Android,5.0,0,0,0,0,7000
567,Nokia,1,16.0,1.0,Android,4.5,1,1,0,0,7000
568,Samsung,Galaxy Core,16.0,1.0,Android,4.3,1,1,0,0,7000
569,Oppo,A33,16.0,2.0,Android,5.0,1,1,0,0,7000
570,Apple,iPhone SE,32.0,2.0,iOS,4.7,0,0,0,0,7000
571,Huawei,Y5,16.0,2.0,Android,5.71,1,1,0,0,7000
572,Samsung,Galaxy Grand,16.0,1.0,Android,5.0,1,0,0,0,7000
573,Huawei,Y3,16.0,1.0,Android,5.0,0,0,0,0,7000
574,Huawei,Y5,16.0,2.0,Android,5.71,1,0,0,0,7000
575,Huawei,Y5,16.0,2.0,Android,5.71,1,1,0,0,7000
576,Nokia,3310 (2017),0.512,0.3,Other,2.4,1,0,0,0,7000
577,Huawei,Y5,16.0,2.0,Android,5.71,1,0,0,0,7000
578,Huawei,Y5,16.0,2.0,Android,5.71,0,0,0,0,7000
579,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,1,7000
580,Huawei,Y5,16.0,2.0,Android,5.71,1,1,0,0,7000
581,Apple,iPhone 5S,32.0,1.0,iOS,4.0,0,0,0,1,7000
582,Samsung,Galaxy J1,32.0,0.5,Android,4.3,1,0,0,0,7000
583,Huawei,Y5,16.0,2.0,Android,5.71,0,0,0,0,7000
584,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,0,7000
585,Samsung,Galaxy Note 2,16.0,2.0,Android,5.5,1,1,0,0,7000
586,Samsung,Galaxy A10s,16.0,3.0,Android,6.2,0,1,0,1,7000
587,Samsung,Galaxy S5,16.0,2.0,Android,5.1,0,1,0,1,7000
588,Oppo,A37,16.0,2.0,Android,5.0,1,1,0,0,7000
589,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,0,0,0,7000
590,Nokia,2.1,16.0,1.0,Android,5.5,1,0,0,0,7000
591,Xiaomi,Mi A1,16.0,4.0,Android,5.5,1,0,0,1,7000
592,Apple,iPhone 5S,32.0,1.0,iOS,4.0,0,0,0,0,7000
593,Huawei,Honor Holly,32.0,1.0,Android,5.0,1,1,0,0,7000
594,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,0,0,0,7000
595,Oppo,A3s,16.0,4.0,Android,6.2,1,1,0,1,7000
596,Samsung,Grand Prime,16.0,1.0,Android,5.0,0,0,0,0,7000
597,Nokia,1,16.0,1.0,Android,4.5,1,1,0,0,7000
598,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,0,0,0,7000
599,Apple,iPhone 5,16.0,1.0,iOS,4.0,1,1,0,1,7000
600,Huawei,Y5 Lite,16.0,1.0,Android,5.45,1,0,0,0,7000
601,Huawei,Y9,64.0,4.0,Android,6.5,1,1,0,1,7000
602,Apple,iPhone 6,64.0,1.0,iOS,4.7,0,0,0,0,7000
603,Samsung,Galaxy J1,64.0,0.5,Android,4.3,1,1,0,0,7000
604,Samsung,Galaxy J2,64.0,1.0,Android,4.7,1,1,0,0,7000
605,Samsung,Galaxy J2,64.0,1.0,Android,4.7,1,1,0,0,7000
606,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,0,7000
607,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,0,7000
608,Huawei,GR3,16.0,2.0,Android,5.2,1,1,0,1,7000
609,Samsung,Galaxy A2 Core,16.0,1.0,Android,5.0,1,1,0,1,7000
610,Apple,iPhone 5,64.0,1.0,iOS,4.0,0,0,0,0,7000
611,LG,K8,16.0,1.5,Android,5.0,1,1,0,0,7000
612,Samsung,Galaxy Note 5,16.0,4.0,Android,5.7,0,0,0,1,7000
613,Oppo,A1k,32.0,2.0,Android,6.1,1,1,0,0,7000
614,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,1,7000
615,Samsung,Galaxy J7,16.0,1.5,Android,5.5,1,1,0,0,7000
616,Apple,iPhone 5,64.0,1.0,iOS,4.0,0,0,0,0,7000
617,Huawei,GR3,64.0,2.0,Android,5.2,0,0,0,0,7000
618,Nokia,C1,64.0,1.0,Android,5.45,1,0,0,0,7000
619,Samsung,Galaxy J6+,64.0,3.0,Android,6.0,1,1,0,1,7000
620,Greentel,X1,16.0,2.0,Android,5.0,1,1,0,1,7000
621,Samsung,Galaxy A20,16.0,3.0,Android,6.4,1,1,0,1,7000
622,Samsung,Galaxy J2,64.0,1.0,Android,4.7,1,0,0,0,7000
623,Apple,iPhone 6,64.0,1.0,iOS,4.7,0,0,0,0,7000
624,Samsung,Galaxy J2,64.0,1.0,Android,4.7,1,1,0,0,7000
625,Samsung,Galaxy J4,32.0,2.0,Android,5.5,1,1,0,1,7000
626,Samsung,Galaxy S2,32.0,1.0,Android,4.3,0,0,0,0,7000
627,Oppo,A33f,16.0,1.0,Android,5.0,1,1,0,0,7000
628,Oppo,A37,16.0,2.0,Android,5.0,1,0,0,0,7000
629,Samsung,Galaxy J4+,16.0,2.0,Android,6.0,1,1,0,0,7000
630,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,0,7000
631,Samsung,Galaxy Grand,64.0,1.0,Android,5.0,1,1,0,1,7000
632,Apple,iPhone 6S Plus,64.0,2.0,iOS,5.5,0,0,0,0,7000
633,Samsung,Galaxy Grand,64.0,1.0,Android,5.0,1,1,0,0,7000
634,Samsung,Galaxy J5,64.0,1.5,Android,5.0,1,1,0,0,7000
635,Huawei,Y3,64.0,1.0,Android,5.0,1,1,0,0,7000
636,Apple,iPhone 5C,64.0,1.0,iOS,4.0,0,1,0,0,7000
637,Greentel,X1,16.0,2.0,Android,5.0,1,1,0,0,7000
638,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,0,7000
639,Samsung,Galaxy Note 1,64.0,1.0,Android,5.3,0,1,0,0,7000
640,Apple,iPhone 5,64.0,1.0,iOS,4.0,0,1,0,0,7000
641,Samsung,Galaxy S6 Edge,64.0,3.0,Android,5.1,0,0,0,0,7000
642,Samsung,Galaxy J1,64.0,0.5,Android,4.3,1,1,0,0,7000
643,Samsung,Galaxy J2,64.0,1.0,Android,4.7,1,1,0,0,7000
644,Samsung,Galaxy Grand,64.0,1.0,Android,5.0,1,1,0,1,7000
645,Samsung,Galaxy J2,64.0,1.0,Android,4.7,1,1,0,0,7000
646,Samsung,Galaxy J5,16.0,1.5,Android,5.0,1,1,0,0,7000
647,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,0,7000
648,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,0,7000
649,Samsung,Galaxy J2,16.0,1.0,Android,4.7,0,0,0,0,7000
650,Oppo,A33f,16.0,1.0,Android,5.0,0,0,0,0,7000
651,LG,K8,16.0,1.5,Android,5.0,0,0,0,0,7000
652,Samsung,Galaxy S4,16.0,2.0,Android,5.0,0,0,0,0,7000
653,Apple,iPhone 5S,64.0,1.0,iOS,4.0,0,1,0,1,7000
654,Huawei,Y9,32.0,4.0,Android,6.5,1,1,0,1,7000
655,Samsung,Galaxy J7,32.0,1.5,Android,5.5,1,0,0,1,7000
656,Oppo,F1s,16.0,4.0,Android,5.5,1,1,0,1,7000
657,Nokia,5,16.0,2.0,Android,5.2,1,1,0,1,7000
658,Samsung,Galaxy J3,16.0,2.0,Android,5.0,1,0,1,0,7000
659,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,0,0,0,7000
660,Huawei,Honor 4C,16.0,2.0,Android,5.0,1,1,0,0,7000
661,Huawei,Y5 Lite,16.0,1.0,Android,5.45,1,1,0,0,7000
662,Nokia,2,16.0,1.0,Android,5.0,1,0,0,0,7000
663,Nokia,2,16.0,1.0,Android,5.0,1,0,0,0,7000
664,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,0,7000
665,Oppo,A37,16.0,2.0,Android,5.0,1,1,0,0,7000
666,Samsung,Galaxy J7,16.0,1.5,Android,5.5,1,1,0,0,7000
667,Oppo,A37,16.0,2.0,Android,5.0,1,0,0,0,7000
668,Apple,iPhone 5S,16.0,1.0,iOS,4.0,0,1,0,1,7000
669,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,0,0,0,7000
670,Samsung,Galaxy Note 2,16.0,2.0,Android,5.5,1,1,0,0,7000
671,Google,Pixel 2,16.0,4.0,Android,5.0,1,1,0,1,7000
672,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,0,7000
673,Samsung,Galaxy J2,16.0,1.0,Android,4.7,0,0,0,0,7000
674,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,0,0,0,7000
675,Huawei,Y5 Lite,16.0,1.0,Android,5.45,1,1,0,0,7000
676,Huawei,Y3,16.0,1.0,Android,5.0,1,0,0,0,7000
677,Samsung,Galaxy J5,16.0,1.5,Android,5.0,0,0,0,0,7000
678,Apple,iPhone 5S,16.0,1.0,iOS,4.0,0,0,0,1,7000
679,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,0,7000
680,Samsung,Galaxy J3,16.0,2.0,Android,5.0,1,1,0,0,7200
681,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,0,7200
682,Huawei,Y5,16.0,2.0,Android,5.71,1,1,0,0,7290
683,Samsung,Galaxy J2,16.0,1.0,Android,4.7,0,0,0,0,7300
684,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,0,0,0,7300
685,Samsung,Galaxy J2,16.0,1.0,Android,4.7,1,1,0,0,7300
686,Samsung,Galaxy J2,16.0,1.0,Android,4.7,0,0,0,0,7300
687,Samsung,Galaxy J5,16.0,1.5,Android,5.0,0,1,0,0,7300
688,Huawei,Y5,16.0,2.0,Android,5.71,1,1,0,0,7400
689,Samsung,Galaxy J7,16.0,1.5,Android,5.5,1,0,0,0,7400
690,Samsung,Galaxy J1,16.0,0.5,Android,4.3,1,1,0,1,7400
691,Nokia,1,16.0,1.0,Android,4.5,1,1,0,0,7500
692,Samsung,Galaxy J3,16.0,2.0,Android,5.0,1,1,0,0,7500
693,Huawei,Y3,16.0,1.0,Android,5.0,1,1,0,0,7500
694,Huawei,Y3,16.0,1.0,Android,5.0,0,0,0,0,7500
695,Oppo,F1s,32.0,4.0,Android,5.5,1,1,0,1,7500
696,Samsung,Galaxy J2,32.0,1.0,Android,4.7,1,1,0,0,7500
697,Samsung,Galaxy S7,32.0,4.0,Android,5.1,0,1,0,1,7500
698,Sony,Xperia Z5,16.0,3.0,Android,5.2,1,1,0,1,7500
