Brand,Model,ROM,RAM,OS,Screen size,Dual Sim,Expandable Memory,5G,Fingerprint Sensor,Price
Nokia,Xseries,8.0,0.5,Other,6.67,Yes,Yes,No,No,6000
Samsung,Galaxy Grand,,1,Android,5.00,No,No,No,No,6000
LG,K7,16.0,1.5,Android,5.00,Yes,Yes,No,No,6007
Sony,Xperia M2,16.0,1,Android,4.80,No,Yes,No,No,6100
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6200
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,No,No,No,6200
Huawei,Y3,,1.0,Android,5.00,No,No,No,No,6200
Nokia,216,0.016,0.016,Other,2.40,Yes,Yes,No,No,6200
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,No,No,No,6300
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6400
Samsung,Galaxy J2,,1,Android,4.70,No,No,No,No,6400
Huawei,Y5,16.0,2.0,Android,5.71,Yes,Yes,No,No,6456
Samsung,Galaxy J5,,1.5,Android,5.00,No,No,No,No,6499
Samsung,Galaxy S,,0.5,Android,5.00,Yes,Yes,No,No,6500
Huawei,Y6p,16.0,3.0,Android,6.30,Yes,Yes,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,6500
Samsung,Galaxy Note 4,,3,Android,5.70,Yes,Yes,No,Yes,6500
Asus,ZenFone Max,32.0,8.0,Android,5.50,Yes,No,No,Yes,6500
Samsung,Galaxy J3,,2,Android,5.00,Yes,No,No,No,6500
Huawei,Y6p,16.0,3.0,Android,6.30,Yes,Yes,No,Yes,6500
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,6500
Huawei,Y6,16.0,2.0,Android,6.09,No,No,No,No,6500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,Yes,6500
Huawei,Y6,16.0,2.0,Android,6.09,Yes,Yes,No,No,6500
Huawei,Y6,16.0,2.0,Android,6.09,Yes,No,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,No,Yes,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,Yes,6500
Samsung,Galaxy A3,,1,Android,4.50,Yes,Yes,No,Yes,6500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,6500
Apple,iPhone 4S,16.0,0.5,iOS,3.50,Yes,Yes,No,Yes,6500
Apple,iPhone 4S,16.0,0.5,iOS,3.50,No,Yes,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,No,No,No,No,6500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,Yes,No,No,No,6500
Huawei,Y5,16.0,2.0,Android,5.71,Yes,Yes,No,No,6500
Huawei,Y5,16.0,2.0,Android,5.71,Yes,Yes,No,Yes,6500
Huawei,Y5 Lite,16.0,1.0,Android,5.45,Yes,No,No,No,6500
HTC,One M8,,2,Android,5.00,No,No,No,No,6500
Huawei,Y5,16.0,2.0,Android,5.71,No,No,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,No,No,No,No,6500
Nokia,2.1,16.0,1,Android,5.50,No,Yes,No,No,6500
Samsung,Galaxy J3,,2,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6500
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,Yes,No,No,6500
Samsung,Galaxy Y duos,,0.25,Android,3.14,Yes,No,No,No,6500
Samsung,Galaxy J7,16.0,1.5,Android,5.50,Yes,Yes,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6500
Huawei,Y3,,1.0,Android,5.00,Yes,No,No,No,6500
Samsung,Galaxy J3,,2,Android,5.00,Yes,Yes,Yes,No,6500
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,6500
Samsung,Galaxy J1,16.0,0.5,Android,4.30,Yes,Yes,No,Yes,6500
Nokia,5,16.0,2.0,Android,5.20,Yes,Yes,No,Yes,6500
Samsung,Galaxy A32,32.0,4,Android,6.40,Yes,Yes,No,No,6500
Samsung,Grand Prime,,1,Android,5.00,No,Yes,No,No,6500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,Yes,6500
Apple,iPhone 4S,32.0,0.5,iOS,3.50,Yes,Yes,No,Yes,6500
Samsung,Galaxy J4+,32.0,2,Android,6.00,No,No,No,No,6500
Samsung,Galaxy M01,,3,Android,5.70,No,No,No,No,6500
Samsung,Galaxy J5,,1.5,Android,5.00,No,Yes,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,Yes,6500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,Yes,No,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,No,No,No,No,6500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy A2 Core,,1,Android,5.00,No,No,No,No,6500
Nokia,C1,,1,Android,5.45,Yes,Yes,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,No,No,No,No,6500
Nokia,Eseries,0.25,0.128,Symbian OS,2.40,No,Yes,No,No,6500
Nokia,C1,,1,Android,5.45,No,No,No,No,6500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,6500
Nokia,1.4,64.0,1.0,Android,6.52,Yes,Yes,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,Yes,No,No,No,6500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6500
Nokia,Eseries,0.25,0.128,Symbian OS,2.40,No,No,No,No,6500
Samsung,Galaxy J5,,1.5,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,No,No,No,No,6500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,No,6500
Asus,ZenFone,64.0,4.0,Android,5.70,Yes,Yes,No,Yes,6500
Samsung,Galaxy S7 Edge,,4,Android,5.50,Yes,Yes,No,Yes,6500
BlackBerry,Curve,,0.5,BlackBerry OS,2.40,No,No,No,No,6500
Samsung,Galaxy Note 1,,1,Android,5.30,Yes,Yes,No,No,6500
Apple,iPhone 4S,32.0,0.5,iOS,3.50,No,No,No,No,6500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,No,No,No,6500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,No,6500
Oppo,A37,16.0,2,Android,5.00,No,No,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,6500
Samsung,Galaxy S4,,2,Android,5.00,No,Yes,No,No,6500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,Yes,6500
Huawei,GR3,,2.0,Android,5.20,No,No,No,No,6500
Samsung,Galaxy J7,,1.5,Android,5.50,No,Yes,No,No,6500
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,Yes,No,No,6500
Samsung,Galaxy A7,,5,Android,6.00,Yes,Yes,No,Yes,6500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,No,No,No,6500
Nokia,2.1,16.0,1,Android,5.50,Yes,Yes,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,Yes,No,No,No,6500
Apple,iPhone 5S,32.0,1,iOS,4.00,Yes,No,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,No,No,No,6500
Huawei,Y3,,1.0,Android,5.00,Yes,No,No,No,6500
Samsung,Galaxy A2 Core,,1,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,No,No,No,No,6500
Samsung,Galaxy J4+,32.0,2,Android,6.00,No,No,No,No,6500
Samsung,Galaxy A5,16.0,2,Android,5.00,Yes,No,No,No,6500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,Yes,No,Yes,6500
Samsung,Galaxy M01 Core,,1,Android,5.30,Yes,Yes,No,Yes,6500
Samsung,Galaxy J3,,2,Android,5.00,No,No,No,No,6500
HTC,U Play,,0.8,Android,5.20,Yes,Yes,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,No,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6500
Samsung,Galaxy Grand,,1,Android,5.00,No,Yes,No,No,6500
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,Yes,No,Yes,6500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,No,6500
Nokia,C1 Plus,,1,Android,5.45,Yes,Yes,No,Yes,6500
Oppo,A83,32.0,4,Android,5.70,Yes,Yes,No,Yes,6500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,6500
Oppo,A37,16.0,2,Android,5.00,Yes,Yes,No,No,6500
Nokia,1,16.0,1.0,Android,4.50,Yes,Yes,No,No,6500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,6500
Apple,iPhone 5S,64.0,1,iOS,4.00,No,Yes,No,Yes,6500
Samsung,Galaxy J2,16.0,1,Android,4.70,Yes,Yes,No,Yes,6500
Samsung,Galaxy Note 1,,1,Android,5.30,No,Yes,No,No,6500
HTC,Desire 628,32.0,3,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,No,Yes,No,No,6500
Samsung,Galaxy Note 2,,2,Android,5.50,No,No,No,No,6500
Nokia,3310 (2017),0.512,0.3,Other,2.40,No,No,No,No,6500
Nokia,1,16.0,1.0,Android,4.50,Yes,Yes,No,No,6500
Samsung,Galaxy Core,,1,Android,4.30,Yes,Yes,No,No,6500
HTC,Desire 826,16.0,2,Android,5.50,Yes,No,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,No,No,No,No,6500
LG,G4,16.0,3.0,Android,5.50,No,Yes,No,No,6500
Huawei,P8,16.0,3,Android,5.20,No,No,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,6500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,6500
Huawei,Y5 Lite,16.0,1.0,Android,5.45,Yes,No,No,No,6500
Samsung,Galaxy J2,,1,Android,4.70,Yes,No,No,No,6500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,No,6500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,No,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6500
HTC,One,,2,Android,4.70,No,Yes,No,No,6500
Nokia,1,16.0,1.0,Android,4.50,Yes,Yes,No,No,6500
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,Yes,No,No,6500
Huawei,Honor 4C,16.0,2.0,Android,5.00,No,No,No,No,6508
Huawei,Y5,16.0,2.0,Android,5.71,Yes,Yes,No,No,6599
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6600
Samsung,Galaxy S,,0.5,Android,5.00,No,No,No,No,6600
Huawei,Y3,,1.0,Android,5.00,Yes,No,No,No,6700
Nokia,C1 Plus,,1,Android,5.45,Yes,Yes,No,No,6750
Huawei,Y5,16.0,2.0,Android,5.71,Yes,Yes,No,No,6799
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,No,6800
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,No,6800
Samsung,Galaxy Core,,1,Android,4.30,Yes,Yes,No,No,6800
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,6800
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6800
Samsung,Galaxy Y,,0.18,Android,3.00,No,Yes,No,No,6800
Nokia,C1,,1,Android,5.45,Yes,Yes,No,Yes,6800
Samsung,Galaxy S,,0.5,Android,5.00,No,Yes,No,No,6800
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,6800
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,Yes,6800
Samsung,Galaxy J5,,1.5,Android,5.00,Yes,Yes,No,Yes,6800
Huawei,Y3,,1.0,Android,5.00,No,No,No,No,6800
Asus,ZenFone,64.0,4.0,Android,5.70,Yes,Yes,No,Yes,6900
Samsung,Galaxy S2,16.0,1,Android,4.30,No,No,No,No,6900
Apple,iPhone 4S,64.0,0.5,iOS,3.50,No,Yes,No,No,6900
Samsung,Galaxy Grand,,1,Android,5.00,No,No,No,No,6900
Huawei,Ascend G,,0.5,Android,4.00,Yes,Yes,No,No,6900
Samsung,Galaxy A10,,4,Android,6.20,Yes,Yes,No,No,6900
Samsung,Galaxy Y duos,,0.25,Android,3.14,Yes,Yes,No,No,6990
Samsung,Galaxy A2 Core,,1,Android,5.00,No,Yes,No,No,6990
Samsung,Galaxy A2 Core,,1,Android,5.00,Yes,Yes,No,No,6990
Huawei,Y5,16.0,2.0,Android,5.71,Yes,Yes,No,No,6999
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,Yes,6999
Samsung,Galaxy J5,,1.5,Android,5.00,Yes,Yes,No,No,6999
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,7000
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,7000
Huawei,Y6s,16.0,3.0,Android,6.09,Yes,Yes,No,No,7000
Samsung,Galaxy J5,,1.5,Android,5.00,Yes,Yes,No,No,7000
Huawei,Y7,16.0,3.0,Android,6.26,Yes,Yes,No,Yes,7000
Samsung,Galaxy J7,16.0,1.5,Android,5.50,Yes,Yes,No,No,7000
Samsung,Galaxy S9,,4,Android,5.80,Yes,Yes,No,Yes,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7000
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,7000
Huawei,Y7 Pro,32.0,3.0,Android,6.26,Yes,Yes,No,No,7000
Huawei,Y7,16.0,3.0,Android,6.26,No,Yes,No,No,7000
Samsung,Galaxy J2,,1,Android,4.70,No,No,No,No,7000
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,No,No,No,7000
LG,K8,16.0,1.5,Android,5.00,Yes,Yes,Yes,No,7000
Huawei,P9,,3.0,Android,5.20,Yes,Yes,No,Yes,7000
Samsung,Galaxy Core,,1,Android,4.30,Yes,Yes,No,No,7000
Huawei,Y6,16.0,2.0,Android,6.09,Yes,Yes,No,Yes,7000
Samsung,Galaxy Note 3,,3,Android,5.70,No,No,No,No,7000
HTC,One M8,,2,Android,5.00,Yes,Yes,No,No,7000
Huawei,Y5 Lite,16.0,1.0,Android,5.45,Yes,No,No,No,7000
Huawei,P9 Lite,,2.0,Android,5.20,Yes,Yes,No,Yes,7000
Samsung,Galaxy J2,,1,Android,4.70,No,No,No,No,7000
Samsung,Galaxy J1,16.0,0.5,Android,4.30,Yes,Yes,No,No,7000
Huawei,Y6,16.0,2.0,Android,6.09,Yes,No,No,No,7000
Nokia,1,16.0,1.0,Android,4.50,No,No,No,No,7000
Huawei,Y3,,1.0,Android,5.00,No,No,No,No,7000
Samsung,Grand Prime,,1,Android,5.00,No,No,No,No,7000
Nokia,1,16.0,1.0,Android,4.50,Yes,Yes,No,No,7000
Samsung,Galaxy Core,,1,Android,4.30,Yes,Yes,No,No,7000
Oppo,A33,16.0,2.0,Android,5.00,Yes,Yes,No,No,7000
Apple,iPhone SE,32.0,2,iOS,4.70,No,No,No,No,7000
Huawei,Y5,16.0,2.0,Android,5.71,Yes,Yes,No,No,7000
Samsung,Galaxy Grand,,1,Android,5.00,Yes,No,No,No,7000
Huawei,Y3,,1.0,Android,5.00,No,No,No,No,7000
Huawei,Y5,16.0,2.0,Android,5.71,Yes,No,No,No,7000
Huawei,Y5,16.0,2.0,Android,5.71,Yes,Yes,No,No,7000
Nokia,3310 (2017),0.512,0.3,Other,2.40,Yes,No,No,No,7000
Huawei,Y5,16.0,2.0,Android,5.71,Yes,No,No,No,7000
Huawei,Y5,16.0,2.0,Android,5.71,No,No,No,No,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,Yes,7000
Huawei,Y5,16.0,2.0,Android,5.71,Yes,Yes,No,No,7000
Apple,iPhone 5S,32.0,1,iOS,4.00,No,No,No,Yes,7000
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,No,No,No,7000
Huawei,Y5,16.0,2.0,Android,5.71,No,No,No,No,7000
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,7000
Samsung,Galaxy Note 2,,2,Android,5.50,Yes,Yes,No,No,7000
Samsung,Galaxy A10s,,3,Android,6.20,No,Yes,No,Yes,7000
Samsung,Galaxy S5,,2,Android,5.10,No,Yes,No,Yes,7000
Oppo,A37,16.0,2,Android,5.00,Yes,Yes,No,No,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,No,No,No,7000
Nokia,2.1,16.0,1,Android,5.50,Yes,No,No,No,7000
Xiaomi,Mi A1,,4,Android,5.50,Yes,No,No,Yes,7000
Apple,iPhone 5S,32.0,1,iOS,4.00,No,No,No,No,7000
Huawei,Honor Holly,,1,Android,5.00,Yes,Yes,No,No,7000
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,No,No,No,7000
Oppo,A3s,16.0,4,Android,6.20,Yes,Yes,No,Yes,7000
Samsung,Grand Prime,,1,Android,5.00,No,No,No,No,7000
Nokia,1,16.0,1.0,Android,4.50,Yes,Yes,No,No,7000
Samsung,Galaxy J2,16.0,1,Android,4.70,Yes,No,No,No,7000
Apple,iPhone 5,16.0,1,iOS,4.00,Yes,Yes,No,Yes,7000
Huawei,Y5 Lite,16.0,1.0,Android,5.45,Yes,No,No,No,7000
Huawei,Y9,64.0,4.0,Android,6.50,Yes,Yes,No,Yes,7000
Apple,iPhone 6,64.0,1,iOS,4.70,No,No,No,No,7000
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7000
Huawei,GR3,16.0,2.0,Android,5.20,Yes,Yes,No,Yes,7000
Samsung,Galaxy A2 Core,,1,Android,5.00,Yes,Yes,No,Yes,7000
Apple,iPhone 5,64.0,1,iOS,4.00,No,No,No,No,7000
LG,K8,16.0,1.5,Android,5.00,Yes,Yes,No,No,7000
Samsung,Galaxy Note 5,,4,Android,5.70,No,No,No,Yes,7000
Oppo,A1k,32.0,2,Android,6.10,Yes,Yes,No,No,7000
Samsung,Galaxy J2,16.0,1,Android,4.70,Yes,Yes,No,Yes,7000
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,Yes,No,No,7000
Apple,iPhone 5,64.0,1,iOS,4.00,No,No,No,No,7000
Huawei,GR3,,2.0,Android,5.20,No,No,No,No,7000
Nokia,C1,,1,Android,5.45,Yes,No,No,No,7000
Samsung,Galaxy J6+,64.0,3,Android,6.00,Yes,Yes,No,Yes,7000
Greentel,X1,16.0,2,Android,5.00,Yes,Yes,No,Yes,7000
Samsung,Galaxy A20,,3,Android,6.40,Yes,Yes,No,Yes,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,No,No,No,7000
Apple,iPhone 6,64.0,1,iOS,4.70,No,No,No,No,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7000
Samsung,Galaxy J4,32.0,2,Android,5.50,Yes,Yes,No,Yes,7000
Samsung,Galaxy S2,,1,Android,4.30,No,No,No,No,7000
Oppo,A33f,16.0,1,Android,5.00,Yes,Yes,No,No,7000
Oppo,A37,16.0,2,Android,5.00,Yes,No,No,No,7000
Samsung,Galaxy J4+,,2,Android,6.00,Yes,Yes,No,No,7000
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,7000
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,Yes,7000
Apple,iPhone 6S Plus,64.0,2,iOS,5.50,No,No,No,No,7000
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,No,7000
Samsung,Galaxy J5,,1.5,Android,5.00,Yes,Yes,No,No,7000
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,7000
Apple,iPhone 5C,64.0,1,iOS,4.00,No,Yes,No,No,7000
Greentel,X1,16.0,2,Android,5.00,Yes,Yes,No,No,7000
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,7000
Samsung,Galaxy Note 1,,1,Android,5.30,No,Yes,No,No,7000
Apple,iPhone 5,64.0,1,iOS,4.00,No,Yes,No,No,7000
Samsung,Galaxy S6 Edge,64.0,3,Android,5.10,No,No,No,No,7000
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7000
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,Yes,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7000
Samsung,Galaxy J5,,1.5,Android,5.00,Yes,Yes,No,No,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7000
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,7000
Samsung,Galaxy J2,,1,Android,4.70,No,No,No,No,7000
Oppo,A33f,16.0,1,Android,5.00,No,No,No,No,7000
LG,K8,16.0,1.5,Android,5.00,No,No,No,No,7000
Samsung,Galaxy S4,,2,Android,5.00,No,No,No,No,7000
Apple,iPhone 5S,64.0,1,iOS,4.00,No,Yes,No,Yes,7000
Huawei,Y9,32.0,4.0,Android,6.50,Yes,Yes,No,Yes,7000
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,No,No,Yes,7000
Oppo,F1s,,4,Android,5.50,Yes,Yes,No,Yes,7000
Nokia,5,16.0,2.0,Android,5.20,Yes,Yes,No,Yes,7000
Samsung,Galaxy J3,,2,Android,5.00,Yes,No,Yes,No,7000
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,No,No,No,7000
Huawei,Honor 4C,,2.0,Android,5.00,Yes,Yes,No,No,7000
Huawei,Y5 Lite,16.0,1.0,Android,5.45,Yes,Yes,No,No,7000
Nokia,2,16.0,1,Android,5.00,Yes,No,No,No,7000
Nokia,2,16.0,1,Android,5.00,Yes,No,No,No,7000
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,7000
Oppo,A37,16.0,2,Android,5.00,Yes,Yes,No,No,7000
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,Yes,No,No,7000
Oppo,A37,16.0,2,Android,5.00,Yes,No,No,No,7000
Apple,iPhone 5S,16.0,1,iOS,4.00,No,Yes,No,Yes,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,No,No,No,7000
Samsung,Galaxy Note 2,,2,Android,5.50,Yes,Yes,No,No,7000
Google,Pixel 2,,4,Android,5.00,Yes,Yes,No,Yes,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7000
Samsung,Galaxy J2,,1,Android,4.70,No,No,No,No,7000
Samsung,Galaxy J2,,1,Android,4.70,Yes,No,No,No,7000
Huawei,Y5 Lite,16.0,1.0,Android,5.45,Yes,Yes,No,No,7000
Huawei,Y3,,1.0,Android,5.00,Yes,No,No,No,7000
Samsung,Galaxy J5,,1.5,Android,5.00,No,No,No,No,7000
Apple,iPhone 5S,16.0,1,iOS,4.00,No,No,No,Yes,7000
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,7000
Samsung,Galaxy J3,,2,Android,5.00,Yes,Yes,No,No,7200
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,7200
Huawei,Y5,16.0,2.0,Android,5.71,Yes,Yes,No,No,7290
Samsung,Galaxy J2,,1,Android,4.70,No,No,No,No,7300
Samsung,Galaxy J2,,1,Android,4.70,Yes,No,No,No,7300
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7300
Samsung,Galaxy J2,16.0,1,Android,4.70,No,No,No,No,7300
Samsung,Galaxy J5,16.0,1.5,Android,5.00,No,Yes,No,No,7300
Huawei,Y5,16.0,2.0,Android,5.71,Yes,Yes,No,No,7400
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,No,No,No,7400
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,Yes,7400
Nokia,1,16.0,1.0,Android,4.50,Yes,Yes,No,No,7500
Samsung,Galaxy J3,,2,Android,5.00,Yes,Yes,No,No,7500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,7500
Huawei,Y3,,1.0,Android,5.00,No,No,No,No,7500
Oppo,F1s,,4,Android,5.50,Yes,Yes,No,Yes,7500
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7500
Samsung,Galaxy S7,32.0,4,Android,5.10,No,Yes,No,Yes,7500
Sony,Xperia Z5,16.0,3,Android,5.20,Yes,Yes,No,Yes,7500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,Yes,7500
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,No,7500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,7500
Nokia,C1,,1,Android,5.45,No,No,No,No,7500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,7500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,No,No,No,7500
Samsung,Galaxy J5,,1.5,Android,5.00,Yes,No,No,No,7500
Samsung,Galaxy On7,,1.5,Android,5.50,No,No,No,No,7500
Xiaomi,Redmi 5A,,2,Android,5.00,Yes,Yes,No,No,7500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,No,No,No,7500
Apple,iPhone 5S,16.0,1,iOS,4.00,No,No,No,No,7500
Samsung,Galaxy J1,,0.5,Android,4.30,Yes,Yes,No,No,7500
Samsung,Galaxy Grand,,1,Android,5.00,Yes,Yes,No,No,7500
Samsung,Galaxy J5,,1.5,Android,5.00,Yes,Yes,No,Yes,7500
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7500
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7500
Samsung,Galaxy S3,32.0,1,Android,4.80,No,Yes,No,No,7500
Samsung,Galaxy J2,,1,Android,4.70,No,No,No,No,7500
Huawei,Y3,32.0,1.0,Android,5.00,Yes,Yes,No,No,7500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,7500
Huawei,Y3,,1.0,Android,5.00,Yes,Yes,No,No,7500
Nokia,C1,16.0,1,Android,5.45,Yes,Yes,No,No,7500
Huawei,Y5,16.0,2.0,Android,5.71,No,No,No,No,7500
Huawei,Y5,16.0,2.0,Android,5.71,Yes,Yes,No,No,7500
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,7500
